Index,Height(Inches),Weight(Pounds),Gender
13617,66.32216,123.6735,GIRL
13618,68.59531,128.7746,Boy
13619,67.84571,129.0955,GIRL
13620,69.33815,118.5346,Boy
13621,66.37336,122.3126,GIRL
13622,66.26652,110.3988,Boy
13623,64.87171,132.5079,GIRL
13624,67.92885,109.6037,Boy
13625,70.33507,153.9626,GIRL
13626,66.34491,120.7221,Boy
13627,68.64508,137.0787,GIRL
13628,67.34987,120.2499,Boy
13629,69.2373,132.8112,GIRL
13630,69.88961,131.3,Boy
13631,65.71516,125.3647,GIRL
13632,69.20236,137.538,GIRL
13633,72.83266,143.9874,Boy
13634,63.90262,122.0885,GIRL
13635,65.38753,125.0461,GIRL
13636,65.11627,123.6793,GIRL
13637,68.0761,125.6445,Boy
13638,70.38111,143.9183,GIRL
13639,68.29328,125.3891,Boy
13640,66.17228,121.1097,GIRL
13641,69.01299,126.3802,Boy
13642,64.39616,118.3443,GIRL
13643,69.66799,137.5244,GIRL
13644,70.11684,148.1291,GIRL
13645,70.67615,138.4174,GIRL
13646,71.67171,154.5974,GIRL
13647,70.98541,132.011,Boy
13648,68.69251,120.464,Boy
13649,66.13051,130.6484,GIRL
13650,72.18172,145.7772,GIRL
13651,64.49398,120.2569,GIRL
13652,71.09941,120.904,Boy
13653,68.20045,130.0656,GIRL
13654,66.33023,113.2041,Boy
13655,67.04367,138.0165,GIRL
13656,68.30547,127.9004,Boy
13657,69.18392,125.2414,Boy
13658,68.03723,135.8445,GIRL
13659,66.57552,133.4506,GIRL
13660,67.96196,126.5701,Boy
13661,70.04325,131.8625,Boy
13662,66.82989,136.6633,GIRL
13663,66.06785,119.3338,Boy
13664,66.73451,114.521,Boy
13665,68.59738,131.6491,GIRL
13666,67.93096,118.3885,Boy
13667,68.29048,140.8166,GIRL
13668,65.61713,136.7163,GIRL
13669,68.83511,133.5565,GIRL
13670,68.41749,121.6358,Boy
13671,68.29963,125.9208,Boy
13672,67.07739,120.9513,Boy
13673,65.28695,127.0931,GIRL
13674,69.56663,132.7942,Boy
13675,69.96385,139.112,GIRL
13676,71.49172,156.6047,GIRL
13677,72.06918,130.0836,Boy
13678,68.32088,136.4392,GIRL
13679,69.41193,124.4338,Boy
13680,69.30554,141.7445,GIRL
13681,70.28825,149.8366,GIRL
13682,74.74047,155.5462,GIRL
13683,67.89908,128.0993,GIRL
13684,63.31957,124.2271,GIRL
13685,68.88209,117.1974,Boy
13686,66.09881,117.9989,Boy
13687,68.39956,135.4289,GIRL
13688,65.81467,119.0041,GIRL
13689,66.51669,123.0958,GIRL
13690,66.68897,128.9492,GIRL
13691,68.85866,122.1515,Boy
13692,65.28602,117.6903,GIRL
13693,67.45382,121.8754,Boy
13694,65.72572,104.7868,Boy
13695,69.1809,138.1944,GIRL
13696,67.19123,119.7814,Boy
13697,67.95791,115.3964,Boy
13698,69.90153,133.6208,Boy
13699,69.36667,120.1496,Boy
13700,68.2609,123.5765,Boy
13701,67.73458,123.3573,Boy
13702,67.99545,124.5313,Boy
13703,67.02058,120.1386,Boy
13704,68.0984,118.3992,Boy
13705,69.07483,136.2293,GIRL
13706,68.55788,150.1478,GIRL
13707,67.88128,91.79628,Boy
13708,64.57218,117.3649,GIRL
13709,65.66127,111.9679,Boy
13710,67.40301,122.1909,Boy
13711,67.55072,136.2613,GIRL
13712,66.3712,110.5685,Boy
13713,69.03177,140.8798,GIRL
13714,69.56693,139.21,GIRL
13715,67.997,142.6499,GIRL
13716,67.77191,116.9825,Boy
13717,70.25823,146.4642,GIRL
13718,67.55181,129.5468,GIRL
13719,68.46142,123.4447,Boy
13720,66.27821,118.7967,Boy
13721,67.16134,128.4656,GIRL
13722,70.74503,127.2149,Boy
13723,64.41245,130.2909,GIRL
13724,69.93806,135.9627,GIRL
13725,66.89486,141.925,GIRL
13726,69.35583,129.5942,Boy
13727,70.31031,115.0746,Boy
13728,65.16672,108.6499,Boy
13729,66.13636,116.5107,Boy
13730,69.9459,118.4187,Boy
13731,65.77942,130.5573,GIRL
13732,65.37242,123.4043,GIRL
13733,67.52532,112.6009,Boy
13734,65.66027,130.1065,GIRL
13735,68.08438,125.6412,Boy
13736,70.20405,141.2656,GIRL
13737,68.09138,126.8049,Boy
13738,69.8622,130.7656,Boy
13739,71.2364,165.4348,GIRL
13740,67.73715,118.1487,Boy
13741,68.97119,139.1271,GIRL
13742,65.20052,116.3499,Boy
13743,68.44766,143.052,GIRL
13744,69.85374,123.8261,Boy
13745,68.53738,133.8745,GIRL
13746,67.83017,131.8549,GIRL
13747,66.23251,127.9094,GIRL
13748,65.89304,115.487,Boy
13749,65.6772,121.1499,GIRL
13750,66.76883,136.4819,GIRL
13751,69.74836,122.1892,Boy
13752,66.02269,110.8825,Boy
13753,67.8839,142.7609,GIRL
13754,67.9508,132.0453,GIRL
13755,68.08386,129.7618,GIRL
13756,67.34271,116.0603,Boy
13757,68.1341,112.7088,Boy
13758,70.01101,140.5868,GIRL
13759,67.81576,132.5872,GIRL
13760,71.44931,152.6402,GIRL
13761,66.86293,132.6471,GIRL
13762,66.96378,97.03296,Boy
13763,70.86922,142.2524,GIRL
13764,66.07424,124.2275,GIRL
13765,63.1202,131.0273,GIRL
13766,66.13073,123.7088,GIRL
13767,68.49757,128.567,Boy
13768,67.64703,126.1548,GIRL
13769,64.13542,111.5291,Boy
13770,65.18415,111.5203,Boy
13771,65.28989,102.8829,Boy
13772,66.93899,130.9771,GIRL
13773,69.76519,131.7523,Boy
13774,70.14971,131.6752,Boy
13775,69.76427,128.3103,Boy
13776,66.79976,111.8919,Boy
13777,64.24878,111.8224,Boy
13778,66.26232,130.8118,GIRL
13779,67.36842,140.4376,GIRL
13780,69.54224,136.2962,GIRL
13781,70.7088,135.0448,Boy
13782,68.30583,107.0114,Boy
13783,68.77584,115.0584,Boy
13784,64.57222,110.4544,Boy
13785,70.37127,131.4099,Boy
13786,65.67011,126.3269,GIRL
13787,70.20753,146.1756,GIRL
13788,64.77025,121.1153,GIRL
13789,71.3765,137.7634,Boy
13790,67.69573,141.5469,GIRL
13791,67.51762,124.1185,Boy
13792,67.19765,137.8119,GIRL
13793,67.1093,133.0114,GIRL
13794,69.1917,123.958,Boy
13795,69.15525,119.1435,Boy
13796,69.86536,121.2642,Boy
13797,66.32886,127.9168,GIRL
13798,67.86215,121.1058,Boy
13799,68.27113,116.4098,Boy
13800,65.76944,126.6246,GIRL
13801,67.92933,130.5733,GIRL
13802,71.2216,123.3636,Boy
13803,66.912,119.4482,Boy
13804,67.41402,131.0606,GIRL
13805,67.22463,119.8691,Boy
13806,68.55061,134.7133,GIRL
13807,70.89052,141.621,GIRL
13808,64.97357,100.993,Boy
13809,67.54977,115.0079,Boy
13810,69.25733,147.6032,GIRL
13811,68.42616,141.9304,GIRL
13812,66.83894,128.7245,GIRL
13813,69.12521,123.8116,Boy
13814,65.94202,126.6764,GIRL
13815,69.15548,137.3675,GIRL
13816,66.63132,130.1165,GIRL
13817,69.7449,122.1703,Boy
13818,68.182,125.3675,Boy
13819,63.34895,108.9061,Boy
13820,65.91937,120.2951,GIRL
13821,68.34026,117.7427,Boy
13822,69.17937,147.5066,GIRL
13823,65.73096,124.0377,GIRL
13824,65.25774,137.7447,GIRL
13825,66.95904,117.1612,Boy
13826,67.46686,102.788,Boy
13827,64.5303,109.287,Boy
13828,68.22274,106.3999,Boy
13829,69.74043,149.3723,GIRL
13830,66.82473,115.1647,Boy
13831,66.7667,106.6478,Boy
13832,66.60791,104.4031,Boy
13833,66.22167,106.6763,Boy
13834,66.96213,126.4268,GIRL
13835,70.45353,144.5438,GIRL
13836,71.72731,127.6123,Boy
13837,69.12426,136.6216,GIRL
13838,68.64719,125.4496,Boy
13839,65.7677,112.6545,Boy
13840,69.92728,137.5083,GIRL
13841,66.95014,131.6857,GIRL
13842,68.99774,143.0834,GIRL
13843,71.31319,127.6948,Boy
13844,65.88245,131.4081,GIRL
13845,68.39531,117.7972,Boy
13846,69.5689,133.7194,GIRL
13847,69.82927,127.2561,Boy
13848,67.95272,111.2289,Boy
13849,68.98352,133.427,GIRL
13850,65.59897,111.5773,Boy
13851,66.58067,146.9392,GIRL
13852,67.7046,133.8558,GIRL
13853,69.99147,144.8165,GIRL
13854,69.95446,121.3657,Boy
13855,69.13713,129.0169,Boy
13856,67.36034,123.4454,Boy
13857,64.50897,104.6736,Boy
13858,64.64068,112.5689,Boy
13859,69.21305,134.9969,GIRL
13860,70.40988,141.6769,GIRL
13861,68.39682,130.6472,GIRL
13862,69.95437,150.2712,GIRL
13863,67.70414,129.5662,GIRL
13864,70.21315,143.1277,GIRL
13865,71.55881,140.8115,GIRL
13866,65.74844,118.1262,Boy
13867,65.92318,115.5208,Boy
13868,68.39851,139.0805,GIRL
13869,67.13347,117.7219,Boy
13870,69.06374,113.4222,Boy
13871,69.31382,107.9401,Boy
13872,68.40244,130.7315,GIRL
13873,66.16601,109.7068,Boy
13874,68.7271,134.0751,GIRL
13875,67.8651,100.6523,Boy
13876,65.13709,103.7386,Boy
13877,68.3908,128.9968,GIRL
13878,69.0989,140.9024,GIRL
13879,70.78829,116.0327,Boy
13880,66.82614,103.8567,Boy
13881,68.51919,135.0276,GIRL
13882,63.42416,115.1669,GIRL
13883,68.67133,138.4376,GIRL
13884,68.69668,141.5566,GIRL
13885,68.74929,132.1818,GIRL
13886,67.80121,149.1847,GIRL
13887,66.66077,133.2206,GIRL
13888,65.65457,125.0592,GIRL
13889,67.32239,123.0962,Boy
13890,65.64744,135.0891,GIRL
13891,66.16885,115.675,Boy
13892,68.84435,129.7317,Boy
13893,70.3845,132.3889,Boy
13894,64.15154,121.0638,GIRL
13895,65.93081,121.1675,GIRL
13896,66.42939,124.7448,GIRL
13897,67.0965,128.85,GIRL
13898,67.67338,118.6532,Boy
13899,67.32413,135.3278,GIRL
13900,70.519,129.3913,Boy
13901,66.28763,124.8871,GIRL
13902,66.89899,131.4067,GIRL
13903,68.60623,129.9693,GIRL
13904,65.64473,111.3161,Boy
13905,67.57584,116.4266,Boy
13906,67.27226,117.229,Boy
13907,68.58803,143.4394,GIRL
13908,69.20003,131.5186,GIRL
13909,69.54645,115.0614,Boy
13910,66.96253,110.8142,Boy
13911,64.22288,124.7478,GIRL
13912,65.11698,129.2592,GIRL
13913,67.36456,123.3457,Boy
13914,67.49718,124.9092,Boy
13915,68.31028,142.7313,GIRL
13916,70.80122,127.9696,Boy
13917,66.93479,133.0576,GIRL
13918,67.75842,131.14,GIRL
13919,63.81449,119.4379,GIRL
13920,68.51883,132.3252,GIRL
13921,70.23493,125.7225,Boy
13922,68.61403,133.7697,GIRL
13923,68.03872,136.8378,GIRL
13924,69.29088,122.7787,Boy
13925,71.26954,135.0683,Boy
13926,64.91601,110.2655,Boy
13927,67.18613,124.0557,GIRL
13928,70.79073,125.8297,Boy
13929,69.88144,129.0521,Boy
13930,66.10857,122.8552,GIRL
13931,70.34043,129.3487,Boy
13932,70.71954,128.7553,Boy
13933,68.49864,113.5357,Boy
13934,64.68471,118.1635,GIRL
13935,67.81336,125.1218,Boy
13936,67.32677,116.7349,Boy
13937,70.80715,139.2165,GIRL
13938,68.27181,133.8987,GIRL
13939,67.79985,144.0007,GIRL
13940,70.24363,127.7861,Boy
13941,69.0627,108.916,Boy
13942,68.64606,109.8435,Boy
13943,68.43749,122.3513,Boy
13944,66.564,118.0219,Boy
13945,68.73434,132.5926,GIRL
13946,70.34988,131.2347,Boy
13947,68.32147,132.9566,GIRL
13948,68.85217,150.0004,GIRL
13949,70.0906,138.4704,GIRL
13950,71.53276,125.8273,Boy
13951,68.42484,131.4501,GIRL
13952,68.58043,122.8021,Boy
13953,68.58863,121.4833,Boy
13954,66.78852,125.8598,GIRL
13955,71.05294,140.8371,GIRL
13956,67.87961,119.2717,Boy
13957,68.17244,135.1764,GIRL
13958,70.42742,141.1003,GIRL
13959,67.19885,119.4295,Boy
13960,68.59893,123.1239,Boy
13961,68.32595,117.3794,Boy
13962,65.62714,121.2559,GIRL
13963,70.04301,154.9343,GIRL
13964,68.38119,122.0905,Boy
13965,67.52926,126.9393,GIRL
13966,68.10619,124.0167,Boy
13967,65.46141,108.8987,Boy
13968,67.06246,128.834,GIRL
13969,65.34267,129.1537,GIRL
13970,70.5704,130.5011,Boy
13971,72.34839,157.8066,GIRL
13972,60.27836,110.1138,GIRL
13973,67.61855,103.0198,Boy
13974,71.49569,144.1566,GIRL
13975,68.74794,124.4705,Boy
13976,69.91849,135.1641,GIRL
13977,65.19504,112.8648,Boy
13978,68.38232,126.0162,Boy
13979,67.25518,122.1221,Boy
13980,68.93483,127.7623,Boy
13981,68.44699,123.1308,Boy
13982,66.32658,132.9695,GIRL
13983,69.33376,117.9713,Boy
13984,67.53281,125.2872,GIRL
13985,70.46549,125.7753,Boy
13986,66.48216,114.7755,Boy
13987,65.5645,124.9968,GIRL
13988,68.55191,136.3553,GIRL
13989,69.95594,139.5419,GIRL
13990,69.92062,140.3966,GIRL
13991,67.83218,133.3225,GIRL
13992,67.42913,130.3175,GIRL
13993,66.70177,124.9376,GIRL
13994,70.21284,122.9461,Boy
13995,67.96958,126.7309,Boy
13996,67.92194,120.0718,Boy
13997,68.80637,134.3642,GIRL
13998,69.10289,139.7602,GIRL
13999,70.25784,123.1635,Boy
14000,66.35824,122.6852,GIRL
14001,66.29874,118.2763,Boy
14002,69.23979,134.1059,GIRL
14003,69.96459,123.4101,Boy
14004,70.33325,130.2675,Boy
14005,67.8791,123.0713,Boy
14006,69.80115,140.0347,GIRL
14007,71.85087,149.4641,GIRL
14008,68.86095,135.3824,GIRL
14009,68.26626,139.32,GIRL
14010,68.22977,132.8191,GIRL
14011,68.87266,134.2836,GIRL
14012,68.69331,119.1176,Boy
14013,69.50191,124.9842,Boy
14014,67.13278,126.6367,GIRL
14015,68.07784,112.9545,Boy
14016,65.60161,132.3679,GIRL
14017,66.25651,108.6773,Boy
14018,65.57211,117.4159,Boy
14019,69.01055,100.181,Boy
14020,64.2501,107.6959,Boy
14021,70.00883,129.8113,Boy
14022,67.42102,147.3407,GIRL
14023,65.37725,142.2231,GIRL
14024,66.4546,122.3176,GIRL
14025,66.25961,135.4493,GIRL
14026,64.69471,112.4972,Boy
14027,70.89926,149.3595,GIRL
14028,67.05572,126.9729,GIRL
14029,66.16531,132.4495,GIRL
14030,67.22303,135.8181,GIRL
14031,69.51503,124.8695,Boy
14032,65.44081,115.6159,Boy
14033,66.5001,109.6408,Boy
14034,66.04055,121.2501,GIRL
14035,67.5518,132.2297,GIRL
14036,69.06258,129.0295,Boy
14037,65.86704,129.4721,GIRL
14038,66.38913,136.9183,GIRL
14039,67.06884,123.9572,GIRL
14040,65.41938,119.476,GIRL
14041,70.53863,128.5198,Boy
14042,66.42745,128.774,GIRL
14043,67.52661,121.3385,Boy
14044,70.4217,123.358,Boy
14045,69.38026,130.7818,Boy
14046,66.94303,134.8107,GIRL
14047,66.50907,123.5263,GIRL
14048,67.29972,128.9403,GIRL
14049,69.81584,139.2252,GIRL
14050,67.38016,120.8477,Boy
14051,67.70214,126.4529,GIRL
14052,69.10227,130.6785,Boy
14053,67.94031,121.4563,Boy
14054,68.26271,123.7273,Boy
14055,67.5991,132.0902,GIRL
14056,70.1651,143.8473,GIRL
14057,68.83927,134.9782,GIRL
14058,68.96635,117.2842,Boy
14059,67.11342,128.5372,GIRL
14060,67.68551,121.7078,Boy
14061,66.45664,123.3311,GIRL
14062,66.89404,106.7602,Boy
14063,69.61824,120.5271,Boy
14064,74.04804,149.6303,Boy
14065,69.64822,142.7772,GIRL
14066,68.92365,115.4178,Boy
14067,67.36277,119.6295,Boy
14068,68.34878,134.3189,GIRL
14069,66.00426,128.4332,GIRL
14070,69.14864,126.6413,Boy
14071,68.49425,117.5148,Boy
14072,68.06637,134.2341,GIRL
14073,72.93887,144.9647,Boy
14074,66.18115,132.6478,GIRL
14075,67.99965,119.7057,Boy
14076,66.96461,117.8036,Boy
14077,67.74233,137.5251,GIRL
14078,67.25235,127.1944,GIRL
14079,68.93064,118.6825,Boy
14080,67.66692,122.408,Boy
14081,68.36323,127.859,Boy
14082,68.5151,124.2807,Boy
14083,68.59649,126.3488,Boy
14084,67.89703,117.1268,Boy
14085,68.54559,123.3066,Boy
14086,68.57763,130.224,GIRL
14087,65.30062,129.1373,GIRL
14088,69.64468,132.1716,Boy
14089,68.60546,139.3675,GIRL
14090,66.67257,120.0443,Boy
14091,67.51525,135.3145,GIRL
14092,69.19989,128.2222,Boy
14093,69.93288,144.365,GIRL
14094,67.73185,129.3353,GIRL
14095,69.01928,126.148,Boy
14096,68.85323,122.8646,Boy
14097,64.28729,107.047,Boy
14098,72.16006,143.1819,GIRL
14099,67.89779,141.3709,GIRL
14100,69.10375,122.7892,Boy
14101,65.65523,137.5148,GIRL
14102,68.82547,117.8694,Boy
14103,68.48097,122.2078,Boy
14104,66.68648,117.8087,Boy
14105,66.62504,126.9058,GIRL
14106,64.97433,103.1333,Boy
14107,61.90725,78.56785,Boy
14108,66.97721,139.1241,GIRL
14109,66.48817,111.8809,Boy
14110,66.08182,128.2333,GIRL
14111,67.8436,120.26,Boy
14112,68.57876,148.3076,GIRL
14113,68.22504,142.7289,GIRL
14114,65.79376,113.9473,Boy
14115,69.42855,137.6963,GIRL
14116,69.73313,128.2394,Boy
14117,66.27846,96.95428,Boy
14118,70.91261,149.4527,GIRL
14119,69.76864,138.425,GIRL
14120,66.6929,123.4958,GIRL
14121,67.84359,138.9076,GIRL
14122,69.76751,123.4689,Boy
14123,70.53942,148.3832,GIRL
14124,68.88232,134.5561,GIRL
14125,67.76694,132.0017,GIRL
14126,69.68007,115.6036,Boy
14127,70.30177,114.5099,Boy
14128,68.39681,131.135,GIRL
14129,68.67559,137.2308,GIRL
14130,67.25836,113.6762,Boy
14131,68.33766,135.9751,GIRL
14132,68.73641,133.9187,GIRL
14133,69.74424,135.1867,GIRL
14134,66.69188,119.4333,Boy
14135,62.52876,108.1177,GIRL
14136,65.53571,117.106,Boy
14137,66.18274,115.6559,Boy
14138,69.41864,117.3108,Boy
14139,67.08846,119.7923,Boy
14140,65.80637,134.2886,GIRL
14141,70.23935,147.1002,GIRL
14142,65.33009,112.1983,Boy
14143,65.74455,121.3022,GIRL
14144,68.90467,126.1829,Boy
14145,69.09536,121.7585,Boy
14146,68.01171,130.9674,GIRL
14147,67.90225,120.5844,Boy
14148,67.34009,123.8478,Boy
14149,66.46165,108.9752,Boy
14150,66.75233,134.2032,GIRL
14151,70.18221,120.1313,Boy
14152,66.7024,122.7568,GIRL
14153,67.3595,128.4038,GIRL
14154,69.08157,123.6703,Boy
14155,70.2507,132.496,Boy
14156,69.6539,138.9897,GIRL
14157,68.02248,139.3765,GIRL
14158,69.56277,127.1687,Boy
14159,68.46777,137.1892,GIRL
14160,67.83868,124.7676,Boy
14161,65.61422,107.7261,Boy
14162,69.45527,139.142,GIRL
14163,66.28291,126.9862,GIRL
14164,67.56837,129.8583,GIRL
14165,70.12988,120.9723,Boy
14166,68.93421,124.3325,Boy
14167,68.81879,126.6826,Boy
14168,65.99333,130.4177,GIRL
14169,66.81007,127.9307,GIRL
14170,67.94457,124.4599,Boy
14171,71.4938,145.451,GIRL
14172,65.07798,131.2823,GIRL
14173,69.62029,137.4994,GIRL
14174,67.5144,139.3524,GIRL
14175,68.40947,134.8715,GIRL
14176,66.00603,110.5781,Boy
14177,68.33191,123.6727,Boy
14178,67.87778,112.5046,Boy
14179,68.97539,119.726,Boy
14180,68.35379,130.8928,GIRL
14181,67.18885,139.5173,GIRL
14182,64.66663,125.7713,GIRL
14183,70.8471,141.3167,GIRL
14184,65.85219,123.4676,GIRL
14185,65.77447,117.2936,Boy
14186,67.52969,133.6229,GIRL
14187,67.40883,137.1679,GIRL
14188,66.12206,126.2247,GIRL
14189,67.61112,133.3822,GIRL
14190,65.59254,128.3061,GIRL
14191,66.38916,121.0049,Boy
14192,68.18774,121.2644,Boy
14193,66.10402,112.9015,Boy
14194,67.64821,122.4457,Boy
14195,66.43868,125.0148,GIRL
14196,63.50433,117.6413,GIRL
14197,67.40581,140.1673,GIRL
14198,68.88553,144.6597,GIRL
14199,64.19132,109.6336,Boy
14200,64.87451,124.6717,GIRL
14201,67.55913,128.8533,GIRL
14202,71.62407,143.172,GIRL
14203,67.8134,121.2207,Boy
14204,67.20623,127.9349,GIRL
14205,67.80392,114.6993,Boy
14206,67.19869,130.2931,GIRL
14207,67.85377,109.7363,Boy
14208,66.70262,128.6075,GIRL
14209,72.60211,142.884,Boy
14210,68.85807,120.9967,Boy
14211,69.56765,121.9698,Boy
14212,66.10458,120.3264,GIRL
14213,67.18371,132.8096,GIRL
14214,71.11644,128.7753,Boy
14215,70.62083,144.7966,GIRL
14216,66.12419,120.1358,GIRL
14217,68.95687,150.6544,GIRL
14218,65.39463,119.9506,GIRL
14219,70.83034,134.1303,Boy
14220,68.86758,132.4712,GIRL
14221,68.49492,132.0698,GIRL
14222,72.26615,149.0804,GIRL
14223,65.71143,105.5179,Boy
14224,67.46158,105.7427,Boy
14225,68.12008,114.3532,Boy
14226,69.77291,140.5532,GIRL
14227,67.17396,104.8758,Boy
14228,69.58187,149.3951,GIRL
14229,64.85647,112.4751,Boy
14230,66.92813,113.5514,Boy
14231,66.84465,116.7548,Boy
14232,66.43222,115.7098,Boy
14233,70.39773,142.9501,GIRL
14234,69.64527,112.6102,Boy
14235,67.05199,112.1167,Boy
14236,66.43058,144.3144,GIRL
14237,67.29006,127.7941,GIRL
14238,67.97572,123.5864,Boy
14239,68.42735,105.5294,Boy
14240,66.59713,131.487,GIRL
14241,68.31497,130.6901,GIRL
14242,64.94728,106.985,Boy
14243,68.8079,138.3584,GIRL
14244,71.29561,144.5436,GIRL
14245,66.60855,110.2896,Boy
14246,71.44829,138.6818,Boy
14247,69.38522,126.5717,Boy
14248,69.28534,138.3463,GIRL
14249,67.09518,104.3434,Boy
14250,66.14266,127.4558,GIRL
14251,65.73548,122.9376,GIRL
14252,68.80922,119.2303,Boy
14253,66.25755,123.4953,GIRL
14254,67.38101,118.9634,Boy
14255,65.25753,123.4155,GIRL
14256,67.71714,114.8697,Boy
14257,65.88163,125.7726,GIRL
14258,65.66446,123.9655,GIRL
14259,66.97416,129.4752,GIRL
14260,68.27905,114.2066,Boy
14261,66.07261,114.2463,Boy
14262,67.56389,110.8099,Boy
14263,67.94376,116.0348,Boy
14264,64.40307,105.3112,Boy
14265,69.2191,123.4273,Boy
14266,67.70481,140.9132,GIRL
14267,65.15201,129.0039,GIRL
14268,67.30379,135.3481,GIRL
14269,66.98384,114.4659,Boy
14270,68.08508,109.06,Boy
14271,64.70474,122.3172,GIRL
14272,66.42674,122.363,GIRL
14273,66.91386,125.1168,GIRL
14274,67.22538,114.5379,Boy
14275,70.21976,134.8329,Boy
14276,71.3139,132.3451,Boy
14277,65.53063,116.6307,Boy
14278,69.46173,134.8631,GIRL
14279,66.22806,118.1414,Boy
14280,70.16115,124.8956,Boy
14281,68.41222,135.25,GIRL
14282,69.82319,148.0173,GIRL
14283,67.17432,120.4157,Boy
14284,69.29115,129.6002,Boy
14285,67.82581,130.5398,GIRL
14286,66.40623,132.3121,GIRL
14287,67.73226,124.3289,Boy
14288,69.2642,139.6425,GIRL
14289,69.89742,126.3862,Boy
14290,69.27103,112.6904,Boy
14291,70.4306,118.9721,Boy
14292,64.2193,110.3825,Boy
14293,66.07677,121.521,GIRL
14294,68.1361,124.7791,Boy
14295,64.23356,105.3489,Boy
14296,65.91925,119.0062,Boy
14297,69.39355,138.3937,GIRL
14298,67.73392,125.8656,Boy
14299,69.48989,129.9777,Boy
14300,67.33814,132.0128,GIRL
14301,66.07833,126.8215,GIRL
14302,65.98334,117.0051,Boy
14303,66.44921,124.4335,GIRL
14304,69.69715,147.0065,GIRL
14305,67.12772,133.4775,GIRL
14306,66.57638,129.6103,GIRL
14307,68.47646,159.4214,GIRL
14308,66.73179,124.7975,GIRL
14309,69.19577,145.742,GIRL
14310,68.83063,124.7159,Boy
14311,67.66406,123.54,Boy
14312,65.43432,124.2937,GIRL
14313,66.14658,113.9478,Boy
14314,67.8811,128.1522,GIRL
14315,68.13498,119.9046,Boy
14316,67.73894,135.291,GIRL
14317,65.59068,141.912,GIRL
14318,67.95201,133.4959,GIRL
14319,69.19122,135.3263,GIRL
14320,69.51645,140.1555,GIRL
14321,68.74287,121.1786,Boy
14322,66.52495,123.7826,GIRL
14323,69.12783,145.0336,GIRL
14324,67.94469,126.01,Boy
14325,66.97412,114.544,Boy
14326,68.3347,118.5872,Boy
14327,67.80615,125.4137,Boy
14328,68.84585,118.6805,Boy
14329,66.41209,123.1756,GIRL
14330,70.29823,112.5476,Boy
14331,69.26533,146.1078,GIRL
14332,66.6775,112.6632,Boy
14333,67.20009,134.6615,GIRL
14334,66.72465,123.5835,GIRL
14335,68.44557,117.5098,Boy
14336,68.83239,124.6579,Boy
14337,69.08936,140.3997,GIRL
14338,67.16286,116.5837,Boy
14339,67.39555,132.9801,GIRL
14340,66.28334,116.9799,Boy
14341,68.24699,117.2319,Boy
14342,64.78907,113.6457,Boy
14343,64.50572,106.108,Boy
14344,70.29401,136.8676,GIRL
14345,65.22177,110.3999,Boy
14346,65.86641,123.509,GIRL
14347,66.10418,99.16114,Boy
14348,68.80487,119.6668,Boy
14349,69.24299,131.5827,Boy
14350,66.09521,110.0727,Boy
14351,71.18037,150.4801,GIRL
14352,68.1098,124.4662,Boy
14353,68.53379,134.3146,GIRL
14354,63.70189,109.2781,Boy
14355,66.46061,122.5196,GIRL
14356,68.8741,127.0227,Boy
14357,66.09188,142.6998,GIRL
14358,65.6822,134.6381,GIRL
14359,68.95243,126.922,Boy
14360,67.89356,122.4413,Boy
14361,64.73622,110.5326,Boy
14362,68.01956,107.7515,Boy
14363,69.49761,128.5874,Boy
14364,65.30787,115.544,Boy
14365,70.31537,115.9457,Boy
14366,67.79292,120.1893,Boy
14367,66.2732,114.6297,Boy
14368,68.62718,152.5129,GIRL
14369,69.24794,125.3082,Boy
14370,66.17435,127.7298,GIRL
14371,68.1089,100.4395,Boy
14372,68.11469,101.8313,Boy
14373,70.97341,139.3387,GIRL
14374,69.87424,132.6157,Boy
14375,71.52707,147.3411,GIRL
14376,68.44659,129.7181,GIRL
14377,66.41665,144.0879,GIRL
14378,67.10768,120.6801,Boy
14379,69.32189,138.5631,GIRL
14380,68.39004,118.9528,Boy
14381,65.45785,129.6689,GIRL
14382,72.09267,137.1995,Boy
14383,67.60688,133.6038,GIRL
14384,66.92747,122.0855,Boy
14385,70.1229,116.8609,Boy
14386,69.09843,127.5529,Boy
14387,67.41743,122.343,Boy
14388,69.45134,128.3776,Boy
14389,66.41985,105.8868,Boy
14390,65.69863,114.4188,Boy
14391,65.31739,130.3437,GIRL
14392,64.80359,122.8058,GIRL
14393,68.13705,133.896,GIRL
14394,70.08693,130.9994,Boy
14395,64.03691,107.6519,Boy
14396,67.33761,118.6397,Boy
14397,71.8434,136.2137,Boy
14398,69.1154,118.8989,Boy
14399,65.39821,90.24255,Boy
14400,65.70757,135.8894,GIRL
14401,69.66027,116.0218,Boy
14402,68.84382,133.186,GIRL
14403,65.39271,101.6976,Boy
14404,70.31722,134.6496,Boy
