id,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37,feat_38,feat_39,feat_40,feat_41,feat_42,feat_43,feat_44,feat_45,feat_46,feat_47,feat_48,feat_49,feat_50,feat_51,feat_52,feat_53,feat_54,feat_55,feat_56,feat_57,feat_58,feat_59,feat_60,feat_61,feat_62,feat_63,feat_64,feat_65,feat_66,feat_67,feat_68,feat_69,feat_70,feat_71,feat_72,feat_73,feat_74,feat_75,feat_76,feat_77,feat_78,feat_79,feat_80,feat_81,feat_82,feat_83,feat_84,feat_85,feat_86,feat_87,feat_88,feat_89,feat_90,feat_91,feat_92,feat_93,target
36492,0,0,16,1,0,0,0,0,0,0,8,0,0,0,1,5,0,0,0,0,0,1,0,0,0,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,7,0,0,2,0,0,0,1,7,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_6
36493,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,1,0,0,0,4,0,0,0,0,0,0,0,2,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,2,1,1,6,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,Class_6
36494,0,0,6,0,0,0,0,0,0,0,13,0,0,0,0,1,0,0,0,0,1,1,0,7,0,1,2,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,4,0,0,0,0,0,0,0,13,0,0,0,5,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_6
36495,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,4,0,2,0,1,2,1,0,0,0,1,0,1,1,1,0,0,0,0,0,2,0,0,0,4,0,3,2,0,0,0,0,12,0,0,0,0,0,0,1,0,0,0,1,1,3,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Class_6
36496,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,0,2,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,1,0,Class_6
36497,3,0,0,0,0,0,4,0,0,1,0,0,0,1,0,6,0,2,0,0,0,2,0,2,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,7,0,9,0,1,0,1,1,1,0,0,2,0,0,0,1,0,5,1,0,1,0,6,0,3,6,0,0,12,1,0,0,0,0,1,1,1,0,0,0,0,2,0,2,9,10,4,0,0,0,0,5,Class_6
36498,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,5,1,1,0,2,0,1,0,1,3,0,0,0,1,0,7,3,0,0,2,1,1,1,1,0,1,3,0,3,0,0,0,5,1,13,0,3,2,0,0,0,0,0,0,5,0,6,0,3,0,1,11,0,0,1,0,0,0,8,0,1,0,2,3,0,0,0,0,0,1,0,5,0,0,0,0,0,1,Class_6
36499,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,Class_6
36500,0,0,8,7,0,0,0,0,1,0,9,0,0,0,0,1,0,1,0,0,0,1,0,2,0,10,3,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,2,0,11,0,0,0,0,0,0,0,4,0,0,1,0,1,0,4,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,3,0,Class_6
36501,0,5,0,0,0,0,0,0,0,0,1,0,4,0,2,4,4,7,4,0,0,9,0,1,0,1,0,0,1,0,0,3,0,0,1,0,3,3,4,2,2,6,0,3,0,0,1,3,4,1,0,0,1,5,1,0,0,0,1,10,0,2,1,1,0,1,15,0,0,0,0,0,2,0,0,0,0,0,3,1,0,0,0,0,0,0,1,0,1,1,0,1,0,Class_6
36502,1,0,0,0,0,0,0,0,4,4,1,0,0,3,0,0,1,0,0,3,0,0,0,7,4,1,0,1,0,0,0,7,2,0,2,0,1,2,0,0,2,0,0,0,0,0,1,3,0,8,0,0,1,4,0,0,7,0,1,0,0,1,2,32,0,0,11,0,0,6,1,0,2,0,6,2,0,4,0,0,0,0,0,0,3,0,1,5,0,0,1,1,0,Class_6
36503,0,0,7,2,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_6
36504,0,0,2,1,0,0,0,0,0,0,9,0,1,0,0,2,0,0,0,0,0,0,0,6,0,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,1,4,0,0,0,0,5,0,0,0,0,0,2,0,0,1,0,0,1,2,0,0,0,0,1,0,1,1,2,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,Class_6
36505,0,0,0,0,1,0,0,2,0,0,0,1,2,1,0,1,0,1,0,0,0,3,0,5,0,2,0,0,1,0,0,0,0,2,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,5,0,0,30,0,1,0,0,0,0,1,1,3,0,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,4,0,Class_6
36506,0,0,6,4,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,2,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,8,1,2,0,0,0,0,0,10,1,0,0,0,2,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,2,0,0,0,0,Class_6
36507,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,9,0,0,1,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,1,2,Class_6
36508,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_6
36509,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,1,0,1,5,1,2,0,0,0,0,0,1,3,1,0,2,1,0,4,2,1,0,2,4,1,0,0,0,3,3,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Class_6
36510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,2,1,3,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,11,0,0,0,0,0,2,0,0,0,0,2,0,0,0,1,0,0,8,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,Class_6
36511,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,1,0,1,4,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,2,0,0,0,4,0,1,2,0,1,0,2,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,1,0,0,0,0,1,Class_6
36512,0,2,5,17,0,0,0,0,0,1,7,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,3,0,0,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,3,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,1,1,0,0,0,Class_6
36513,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,11,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,Class_6
36514,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_6
36515,0,0,0,2,0,0,0,0,1,0,9,0,0,0,0,2,0,1,0,0,2,1,0,5,0,0,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,5,0,2,2,0,0,1,0,0,0,0,4,1,0,0,0,4,0,0,0,1,0,8,0,1,0,0,0,0,0,0,1,1,0,2,0,Class_6
36516,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,4,0,1,0,0,0,0,0,2,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,0,0,0,1,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Class_6
36517,0,0,9,14,0,0,0,0,0,1,8,0,0,1,0,3,0,1,0,0,0,0,0,1,0,11,6,3,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,1,1,8,0,0,0,0,0,0,0,9,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,Class_6
36518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,3,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Class_6
36519,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,1,0,0,2,0,3,0,9,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,13,0,4,0,0,0,0,5,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,Class_6
36520,0,0,0,0,0,0,1,4,0,3,0,0,1,0,2,2,0,0,0,1,0,2,0,3,0,1,0,0,0,0,0,0,2,7,1,0,1,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,2,1,0,22,0,2,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,2,6,0,Class_6
36521,1,0,1,0,0,0,0,5,0,0,0,0,0,0,0,1,0,1,0,3,0,1,0,4,1,0,1,0,0,0,1,0,0,0,0,0,1,0,3,0,0,2,1,0,0,0,0,6,0,5,0,0,0,2,0,0,0,0,0,1,0,0,0,2,0,0,2,0,0,5,0,5,0,0,0,0,0,0,3,0,0,0,0,0,4,0,1,1,0,0,0,0,0,Class_6
36522,0,1,1,1,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,7,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,1,1,0,0,0,1,2,0,2,0,0,0,0,1,0,0,1,0,0,0,Class_6
36523,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,1,5,0,0,0,9,2,0,0,1,1,0,0,1,0,0,0,14,0,0,0,0,0,0,2,0,1,1,1,0,3,0,Class_6
36524,0,0,13,0,0,0,0,0,0,0,8,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,15,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,Class_6
36525,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_6
36526,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Class_6
36527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,7,0,1,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,Class_6
36528,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,0,0,0,1,0,0,1,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,8,0,0,12,0,2,0,3,0,0,8,0,0,1,0,0,0,4,2,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,2,0,Class_6
36529,0,0,9,13,0,0,0,0,0,1,10,0,0,0,1,1,0,0,0,1,2,2,1,0,0,0,22,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,2,2,0,0,2,0,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,4,0,3,3,0,0,0,0,0,0,0,0,0,1,Class_6
36530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,Class_6
36531,0,0,5,12,0,0,0,0,0,0,20,0,1,0,0,0,0,0,0,0,0,1,0,8,0,1,9,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,5,0,0,1,0,0,1,0,4,0,0,0,9,0,0,3,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,1,Class_6
36532,0,1,19,8,0,0,0,0,0,0,8,0,0,0,0,2,0,0,0,0,0,0,0,1,0,5,1,2,1,0,1,1,0,2,1,1,0,0,0,1,0,2,1,1,0,2,0,0,1,0,0,0,0,10,2,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,1,0,0,0,0,0,Class_6
36533,1,0,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,2,1,4,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,7,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,8,0,1,0,11,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,2,0,0,0,1,Class_6
36534,0,0,12,1,0,0,0,0,0,0,7,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,6,0,0,0,0,0,0,1,17,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,Class_6
36535,0,6,0,1,0,1,0,0,1,0,6,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,5,0,0,1,0,0,0,0,1,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,16,0,0,0,Class_6
36536,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_6
36537,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,2,0,0,4,0,0,1,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_6
36538,0,1,6,2,0,0,0,2,0,0,0,0,0,0,0,10,1,4,0,1,0,3,0,6,2,15,0,2,2,0,0,1,1,1,2,1,0,0,0,3,0,9,0,1,0,4,0,1,5,0,0,0,0,10,0,0,3,0,0,14,0,3,0,1,0,2,7,0,0,2,0,0,0,0,1,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,3,0,Class_6
36539,0,1,0,1,0,0,0,0,0,3,7,0,0,0,0,0,0,1,1,2,0,2,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,8,0,1,3,0,4,0,0,0,0,6,0,0,1,0,0,2,0,0,1,0,3,2,1,0,0,2,0,0,0,0,0,0,0,1,0,4,2,4,0,0,0,1,1,0,3,0,0,0,0,Class_6
36540,0,2,0,0,0,0,0,0,0,0,9,0,0,0,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,1,0,1,0,0,0,1,3,0,1,0,0,3,3,0,1,0,0,0,0,2,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,1,0,0,0,0,Class_6
36541,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,3,0,0,0,0,0,3,1,3,0,1,0,0,0,1,0,0,3,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,1,0,0,0,0,5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Class_6
36542,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,1,0,0,0,0,2,2,6,1,1,2,0,0,0,0,8,0,0,0,1,0,0,0,1,1,2,0,1,0,0,0,5,0,0,0,0,0,1,0,1,0,0,2,3,0,2,0,2,2,1,4,0,0,5,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,3,9,0,0,0,0,1,18,Class_6
36543,0,0,14,6,0,0,0,0,1,0,12,1,0,1,0,1,0,0,1,2,1,1,0,1,0,0,8,1,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,1,1,12,0,0,2,0,0,1,0,11,0,2,0,0,0,0,9,1,0,2,0,1,0,0,0,0,0,1,0,2,0,0,0,0,1,9,0,2,0,0,0,0,0,0,1,0,0,0,0,Class_6
36544,0,0,0,0,0,0,1,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,1,0,0,14,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Class_6
36545,0,0,7,1,0,0,0,0,1,0,11,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,3,0,0,2,0,0,0,0,8,0,0,0,0,0,2,5,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,11,0,1,0,0,0,0,1,0,0,0,0,0,0,Class_6
36546,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,0,2,0,0,0,4,0,1,1,1,0,0,0,0,0,1,1,0,2,2,0,0,0,1,0,3,0,0,0,0,0,3,1,0,0,0,0,2,1,0,0,0,0,4,0,0,0,0,0,1,8,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_6
36547,0,0,0,2,1,0,0,0,0,0,15,1,0,2,0,1,0,0,0,0,1,0,0,5,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,1,0,0,0,2,0,0,1,0,2,1,1,1,1,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,Class_6
36548,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Class_6
36549,0,4,44,14,0,0,0,0,1,5,12,0,0,0,0,6,0,2,2,3,0,4,0,5,0,7,23,2,0,0,0,0,4,6,13,0,0,4,0,0,0,2,6,4,0,18,0,1,4,0,0,0,2,55,4,0,0,2,0,2,8,0,2,0,0,2,1,0,2,0,0,0,1,1,2,0,0,0,0,19,0,1,0,0,0,0,0,0,9,3,0,6,0,Class_6
36550,0,0,12,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,1,0,Class_6
36551,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,1,1,2,0,2,0,2,0,3,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,4,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,11,0,0,0,1,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,2,Class_6
36552,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,8,0,5,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,12,1,0,1,0,0,1,1,2,0,0,0,5,0,0,8,0,0,14,0,0,1,0,0,2,5,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,2,0,Class_6
36553,0,0,4,6,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,2,0,2,1,1,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,1,0,1,1,0,0,0,4,0,0,0,1,3,0,0,1,0,0,14,0,1,1,1,1,0,5,0,0,0,1,1,1,0,1,1,0,0,0,4,0,3,0,0,0,0,0,0,3,0,0,1,0,Class_6
36554,0,0,0,0,0,0,1,3,0,1,2,0,0,0,0,2,2,0,0,3,0,4,0,1,2,1,0,0,3,0,0,3,0,0,0,0,0,1,16,0,0,5,0,2,0,0,0,0,1,1,0,0,0,4,1,0,0,0,1,15,0,0,0,0,0,0,6,0,2,0,0,1,0,0,0,2,0,0,4,0,0,0,0,0,0,0,6,1,0,0,0,0,1,Class_6
36555,0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,7,0,0,0,0,4,3,3,0,1,0,0,0,1,0,0,1,3,1,0,3,0,2,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2,0,0,12,3,1,1,0,0,0,1,0,1,1,0,1,1,0,1,3,1,0,1,8,0,4,0,0,1,0,1,0,2,3,0,0,3,Class_6
36556,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Class_6
36557,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,Class_6
36558,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,3,3,5,0,0,0,0,0,5,1,1,0,1,1,0,0,2,0,3,0,2,1,1,1,0,0,6,0,0,0,0,0,2,0,1,0,0,0,3,0,0,7,0,0,2,0,2,0,2,0,1,4,0,0,0,1,0,2,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,Class_6
36559,0,0,13,6,0,0,0,0,0,1,18,0,0,0,0,1,0,3,0,0,0,0,1,11,0,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,2,0,9,1,0,0,9,0,1,1,0,1,1,0,0,2,0,0,0,0,0,1,3,0,1,1,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_6
36560,0,2,10,2,0,0,0,0,0,0,6,0,1,1,0,4,1,1,0,0,0,5,0,0,0,0,2,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2,0,1,0,1,2,0,0,0,0,9,0,0,0,0,1,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,0,0,0,0,0,0,2,0,0,0,0,Class_6
